RegionID,RegionName,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022
394775,"Las Vegas, NV",190236.5707,192341.7852,193095.0285,192951.8454,193324.6375,194051.8498,195635.1281,195265.0759,192712.3943,198216.0836,197131.4304,199235.1856,200773.3781,201136.2854,201756.9207,204568.87,206819.0071,206298.3561,205985.2185,209150.4061,210193.7377,209468.8126,209753.8719,211832.0018,213232.8069,215190.92,215027.4967,218527.7099,219290.9751,221754.6595,224041.5425,223597.625,225279.5116,223897.4496,225524.4162,219803.5903,223063.8896,226247.0755,230315.8892,232238.8361,235425.7965,241602.7861,244402.0146,244606.7907,251417.3806,256546.1351,258345.2769,262688.0638,263426.1115,268079.8269,268622.1285,272110.2113,275749.1895,281956.2585,283827.148,287144.9939,288527.5375,287991.1841,288379.5086,291541.811,290353.1018,292114.7996,292066.1716,293927.272,294284.6677,293661.8691,291221.4939,290350.5602,289713.6209,291762.8746,294261.8677,292732.3015,295034.5884,297544.3919,300666.7045,303828.3294,298817.2455,296814.7685,302230.1093,306713.8078,309887.5632,312693.2062,315601.087,317937.1668,321066.9387,325076.5561,330159.5985,335856.9511,351895.2843,366068.2382,373185.6676,379858.6759,387877.4244,392818.5132,399790.9547,403255.3025,418553.1522,429046.4689,438825.1166,445588.4037,454579.0433,457166.8665,450931.2123
394798,"Little Rock, AR",136554.734,136824.4274,136836.4508,137315.9302,137340.3573,137108.0165,136766.9149,136669.1037,136832.19,137085.0713,136741.271,137210.7446,137799.1004,137559.1573,137821.4212,138496.6369,138337.3736,138898.0265,139101.6474,139052.3543,139420.2099,139432.4675,139898.8044,139588.0183,139951.4113,140895.3763,141012.4656,141259.9697,141049.9074,141119.8791,140743.6683,140701.8249,140439.2937,139738.0539,140035.3473,140137.2729,141032.5786,141169.0619,142195.4375,142407.6075,143364.4637,143499.1498,144001.7501,143902.8906,144062.9113,144775.7545,145176.723,145221.9001,145158.7512,145878.7227,146170.4933,146644.7706,147098.0034,147331.8874,147714.8755,147548.9066,148020.6261,148019.9158,148704.1634,149237.7839,149385.6077,150001.4843,149510.9059,150003.1268,150187.5729,150466.0675,150143.9521,150841.5212,151005.5374,151352.1876,151680.8351,151659.7686,151023.1086,151670.3053,153180.3721,153659.5037,154548.0818,155518.5312,156243.8866,157576.0641,158704.3148,159516.0798,160846.9194,161761.5691,162955.4008,162999.2582,164147.5605,165823.8824,169965.3203,171789.3012,174849.1473,175541.378,179527.4176,179607.6086,183532.6921,186290.8785,188223.891,189105.2232,190737.7945,193712.8515,195371.1443,198177.1486,198876.3818
394807,"Louisville-Jefferson County, KY",138659.1698,139463.4982,138830.3961,139710.6869,140722.1973,140584.2027,141156.3566,140595.822,140669.6435,140918.4454,141172.7862,141189.1515,142239.7484,142083.8656,143432.4746,144262.9687,144446.4561,144967.9745,145052.7315,145394.5853,145724.183,145118.2283,145085.5604,145564.6389,146311.2566,147839.9044,148852.3119,149996.9964,150736.7866,151560.206,151871.0917,152367.5834,153452.9345,154138.8718,154925.1665,155364.5954,155353.5996,155920.1304,157542.4478,158588.7139,159772.8446,161078.9607,162498.024,162523.9793,163042.8061,163390.4619,164210.976,165077.8282,166677.8254,168450.3427,169065.264,169636.5495,170624.0754,171439.289,171922.5971,172189.3721,172437.4896,172967.761,172127.5988,173055.1637,173714.7841,174465.7046,175624.493,176928.8348,178131.9102,178571.854,178819.2947,179441.6412,180534.8678,180883.5635,181376.8223,183163.6976,184034.2455,184883.0416,185952.6606,187771.1513,187602.3015,188662.6052,190963.9457,192729.6505,193845.686,196105.6494,197852.8291,199108.054,200961.4076,203926.9878,206429.3359,209454.7924,212900.0368,215890.5476,218597.8733,219152.1552,221228.3244,223455.347,224685.2804,228071.383,229750.7927,232391.6651,235285.5989,239166.2473,240284.0317,242431.4673,242541.9298
394816,"Madison, WI",212270.8537,210711.9151,215448.1461,216468.9956,219632.5469,220517.9253,220261.9354,220267.5958,218626.3079,218583.7032,218552.2056,219833.1133,219799.562,222522.9447,223767.869,225138.4204,226420.6657,226802.1249,227333.0829,227176.5,226373.6176,227017.856,227891.7909,228989.1116,231585.6149,233135.9002,231217.3879,233432.0119,235424.348,237752.4904,238903.5945,240075.8323,240744.8445,242099.8012,243238.6593,245362.2726,245117.3375,245973.7816,250459.3903,253993.6247,255986.8443,257333.5696,257614.1527,257041.9682,257202.7229,257377.6176,258040.4504,257638.5221,261476.1603,261735.3798,265507.8567,267360.6966,272112.4664,271174.7344,271261.827,271291.9094,270998.4648,270588.2859,271141.1341,272964.5826,274436.9798,277401.8759,278624.8364,279990.6476,281857.6947,281984.507,281361.6982,282339.7317,280940.3898,282836.4854,281819.4225,283826.1745,285218.5129,287974.5255,292359.6799,294437.636,294628.82,296929.7352,297434.2782,298986.7185,301854.1186,302176.142,305925.1047,306686.5083,309063.0254,315186.676,319023.6254,322562.4405,329137.9051,337030.8,339750.4079,343609.9932,340255.2698,343391.9382,346070.3634,351892.3713,357157.742,364601.0583,371494.0221,376365.777,379392.6622,380700.0228,377588.0131
394843,"McAllen, TX",91932.81937,92672.11033,92050.94505,93601.44362,94659.31278,95410.10147,95429.51242,95823.11662,94924.59812,95438.9813,95580.59403,95723.8389,95456.40657,95955.58072,96749.32215,97121.63569,97387.25611,98598.42533,98866.74243,99227.22366,98842.70019,99609.60485,99461.99989,99920.17973,100608.4411,101294.3647,101892.9685,102195.3539,102712.5217,103353.3064,103689.3246,104319.8793,105017.6494,104921.6248,105323.0886,105844.8895,106124.566,106550.9914,107460.356,107895.6423,107731.9959,107305.1995,107736.4737,108384.1231,108251.4504,108022.2088,108105.1065,109028.2872,109565.6586,110256.345,111347.6693,112014.326,112535.9119,113455.7264,113842.1777,114163.6704,115332.4388,115068.965,114756.1608,115463.6723,115319.3548,115984.3867,116978.5644,117754.5543,118936.9822,119352.4215,120470.7338,120317.2925,120661.6953,119286.3907,119868.5295,121388.6177,122759.1144,123576.8675,124563.6649,125308.6116,125612.3653,126615.7553,127822.7972,128800.1822,130182.0952,131456.2351,132537.0544,133366.8846,134973.7704,136190.8319,135969.0211,137867.6592,140359.1669,142053.5132,144177.426,146617.8042,149296.3904,151586.1429,154014.9949,156146.6395,158357.0194,160248.4961,163540.4297,165677.2676,168908.7483,172312.9399,174044.5927
394849,"Memphis, TN",119069.825,118742.8908,117441.9482,118207.9024,118964.6845,119054.1484,119711.0929,119547.0866,119638.0456,119025.8708,118944.1838,119083.3701,120833.1769,121024.9462,121650.5851,121692.5948,122971.3282,123123.912,122716.4789,123623.2531,123723.1968,124064.665,124824.5148,124048.9,124277.3786,125046.3059,125059.7449,125061.7873,125704.7563,125782.9007,127028.2673,126966.6804,127771.319,127677.4469,129152.3466,129634.2116,128649.8306,129578.3039,131656.8528,132962.7777,133781.2593,135002.1344,135746.3696,136879.4058,136782.7099,137762.6548,138346.5777,138517.4646,138960.8044,140393.0851,140936.1653,142232.3692,144059.8801,144669.2591,145588.1741,145926.6265,147618.7034,147778.3387,148507.1612,149481.3504,151314.4369,151845.5114,153018.9563,153974.6006,155128.3425,155465.9558,155983.2083,156680.2908,157333.1931,157955.9649,159451.6788,160368.8902,160530.5754,162369.5227,163616.4282,165048.5299,165761.8327,168399.3608,169141.4905,170265.1286,172235.4628,174636.2057,176006.7891,177736.9402,181757.1426,182165.7607,185577.2369,189698.8316,192161.7392,196697.1906,198816.4334,200191.8929,204883.1295,207842.6538,210784.1165,214035.2073,217282.2666,222082.1787,225434.0281,227801.6663,230681.5603,233429.8241,235510.6348
394856,"Miami-Fort Lauderdale, FL",211810.1914,212904.675,215153.1657,215572.8476,218139.1891,219407.9004,221425.2978,222703.6324,223974.7303,226160.66,225028.2925,227852.7663,228865.3082,230426.9473,230939.1,233536.7107,234111.5463,235646.0696,237064.5787,238439.7902,240945.0917,241795.1825,243778.6706,246159.2836,247134.3615,248767.9706,249727.9203,252129.518,253650.2625,256470.6196,258501.1293,259340.3032,260651.8984,262449.5714,263595.2624,266033.6057,266532.7323,267817.0094,268477.2913,271416.1778,272217.6976,273186.8974,275277.5403,277670.8844,278123.0513,280679.3669,280021.6937,281992.6759,282541.9163,284996.5385,287115.8628,288044.4234,290469.7514,291267.0374,292638.107,293416.9209,293622.0429,294060.1541,297899.5439,297947.9845,297965.0807,297672.1782,298774.4719,299899.1507,299224.1953,300863.88,300977.4631,300054.5427,301142.5937,302941.7889,301975.1568,302375.5657,304750.0013,308047.5714,307618.2563,310085.3482,311392.1285,310174.0462,311717.6394,315577.7869,317468.8808,320116.3378,322705.7566,326673.3237,329703.8349,331883.369,337727.9798,341111.5017,349619.8671,356787.6233,363541.7205,372176.9625,381804.8039,388484.6003,394761.6306,403616.5895,411831.8897,416839.7767,433117.3899,443749.6586,458389.4196,469272.0651,476137.7725
394862,"Milwaukee, WI",153298.4074,154760.0533,156996.6028,156353.962,157650.2278,159526.6388,160211.6276,157684.9131,157212.0066,156662.5182,157066.9946,157459.7528,157252.8864,158815.5244,157585.0883,161461.302,161912.8753,162099.7424,162326.6151,161990.624,162394.1948,163161.5174,164043.3854,163497.7376,164053.8102,165520.2486,166227.5314,168102.7947,169911.8839,170847.2292,169774.8952,171026.3683,171345.0529,171524.6274,172248.8015,173072.7552,173387.9828,174623.1309,174456.6177,177084.975,179167.4347,180333.5302,180420.6832,181250.1269,180510.6301,180128.6321,180951.4581,182551.3887,183978.4378,185782.1181,188769.0729,190074.2644,191394.7704,191460.0519,192116.3693,192076.8734,192184.521,192092.7703,192146.484,192374.9634,191596.812,195625.8323,197794.0203,199459.6223,200339.1535,200284.2474,201063.8377,200669.4418,199958.9742,200746.2434,200904.5709,202234.9031,202964.7701,205430.4502,208037.3812,210845.9479,213059.9291,213524.482,215774.7281,217911.0624,218367.0623,220516.3828,224630.49,226189.0604,228731.4541,233756.3934,237587.5965,241322.208,246447.949,252027.4036,254340.9587,252823.4788,252767.0907,250809.8221,252411.0933,252149.5778,254483.5602,260904.2804,265822.6545,271253.4519,272393.7251,272412.7092,271981.8676
394865,"Minneapolis-St Paul, MN",217566.3035,219801.4968,223591.8712,225251.7367,226434.2802,227255.7446,226407.0537,224733.4043,223573.0662,222840.6941,222200.7256,223045.0027,223397.0169,227443.4209,229874.5306,231350.5116,232732.3546,233383.9077,233830.6018,233397.2691,233583.3731,233171.1279,233747.6095,234759.7105,237006.9687,239525.5722,242038.274,243382.9312,243925.3966,245866.6546,246708.6867,247275.3078,246948.6776,247763.2464,248205.1381,248705.2603,250420.376,253056.3974,256741.5722,259753.0789,262182.0033,263399.4147,263775.5806,263077.817,263112.3016,262978.8447,264214.6511,266112.8279,268878.6294,272057.2712,275668.0631,277642.1578,279227.3868,279984.4303,279906.3955,280916.7112,280421.3836,280541.5337,281122.1421,281958.7811,283949.3919,285738.4735,286889.8011,289025.7401,291026.7333,291746.8268,291272.9827,290867.5354,291468.901,291759.3602,292156.0487,293895.6425,295082.8417,297716.5252,301310.4227,303099.6978,303811.8565,304898.6517,305676.7254,308620.3004,310862.5264,314305.0974,316800.5554,318555.6455,323777.0744,326633.6815,332002.9638,334335.4965,341944.2714,347697.2427,351513.4345,351215.2799,351372.4145,351957.1544,353666.2985,357537.4383,360195.9165,366588.2098,373270.8977,377236.8891,380155.0249,379887.1933,375933.3327
394902,"Nashville, TN",185674.7698,185986.3554,187157.7761,188165.7036,189611.3572,190672.1784,191263.0751,192340.9322,193048.851,194318.0561,195232.5315,196357.9444,196811.4663,197598.1729,199406.5696,201027.4466,203461.6288,204404.1344,205730.6993,207382.7606,209605.9735,210828.2464,213525.9447,214207.7584,215985.3239,218890.4076,220786.7666,222308.902,224321.707,225415.4923,228003.6241,229910.1792,231211.8535,234169.7824,235855.5202,237846.7701,239371.3456,240679.1305,243646.2741,246848.1864,248583.9147,250660.56,252872.4749,254668.0129,256732.6872,258067.8361,260556.9696,262362.4018,264524.9261,266706.406,268165.5741,269641.5533,270777.7291,271917.4179,273152.3668,274538.3311,275349.5282,276749.3288,277126.6868,276869.84,278518.1955,279306.1143,280374.3539,281331.3968,282757.8801,283488.766,284050.7185,284149.2353,284789.645,286391.6238,287318.2646,287369.1517,289763.8698,291391.5933,293726.6914,295842.8206,298771.1724,299558.2389,300537.0429,302331.1563,304400.0279,307561.2825,310355.9261,313712.8904,317057.3976,321267.7122,326464.2249,331593.8335,339805.1089,348725.3319,358363.2612,367532.1564,374758.3244,384886.7399,396721.0772,406607.3136,413761.4785,426708.2379,429822.8271,445070.9486,453215.333,460187.4732,460734.2529
394908,"New Haven, CT",214192.0575,214368.5136,212988.4531,211993.4365,214972.3125,217486.1499,216307.858,213672.4452,212243.3952,213430.1078,212388.3959,209943.5248,211993.877,212489.4821,215730.5899,217042.2121,216916.2997,214441.6743,214534.459,214713.6484,214979.8637,211995.3013,210403.777,210509.3491,211091.6794,209181.4744,208954.8938,210963.9526,212232.7289,214320.3824,214264.3596,212710.4171,211765.0709,212471.8406,212568.8482,213575.6719,211824.9638,213627.9944,215106.8085,216736.3682,217845.8684,219854.5009,220324.2377,219260.6613,219151.0291,220578.3695,222435.5847,220769.2665,221895.4972,222076.4593,223911.2525,226338.0842,227938.4774,227943.094,227972.394,229447.7731,228177.2855,228621.1167,227256.0397,229080.2936,226112.7225,227769.2294,230765.9192,230980.9916,233149.0151,233927.331,232991.7422,232628.4517,232044.9798,228870.937,231317.4014,230198.164,231205.3245,233410.8529,236585.9759,239023.3597,239681.2969,239133.7658,243694.292,248266.5751,253349.3602,257065.5797,261687.8899,264579.2552,264385.4207,272092.9059,278155.951,282988.2133,290623.0714,300378.7737,302507.3896,301885.9991,300798.4508,302273.9569,302804.8782,305413.5438,310995.395,319791.4174,322784.6018,328197.5941,332060.8429,333306.1338,334611.953
394910,"New Orleans, LA",178708.4203,179275.0688,180281.2189,181833.5213,181492.1323,180002.3965,180482.0392,179891.5884,180247.342,180662.7154,181146.8212,181119.9019,181027.1433,183568.2042,184204.5469,184672.8952,184942.2239,185218.1365,185523.564,185813.907,186973.7726,187859.8457,187033.012,186903.3659,187866.6888,189622.4704,189737.5786,190124.5201,191471.4401,192918.5444,193189.4949,193865.5973,194921.9859,194987.298,195587.6974,193264.0843,194347.3781,194414.5894,196551.5454,197608.6248,198015.7662,197698.0711,199028.7572,198136.4833,199211.4966,199186.4173,199913.6811,200248.3514,201295.9308,201158.6171,200020.4206,200054.0675,199732.9913,200580.751,200678.6305,200973.7682,200216.6956,201598.7161,201026.3621,197504.4234,199164.1101,200474.9446,202186.3661,202996.5881,204628.5607,203811.2431,203842.552,204626.4533,204931.4885,204614.274,205530.2539,208878.2898,209199.5237,209357.6284,210941.6674,213793.0846,213228.4609,214526.9991,215158.4925,217316.1022,218186.5961,219912.8961,221896.3777,223461.5549,227517.3453,229742.684,231168.4434,232831.6426,235645.021,238756.8239,242579.0822,245764.9051,248774.0537,250620.3666,253152.2963,257461.7351,257844.1795,261460.7283,263355.1139,266899.4697,268800.146,272420.1611,272693.6211
394913,"New York, NY",394953.0283,395948.5325,397997.137,400492.981,402227.9908,403629.072,404458.348,404740.686,405022.0743,404867.9649,404341.9389,405423.7904,406010.7181,407189.5047,408167.4831,410916.1769,412472.985,414060.5973,414870.0492,414556.4961,415437.4302,415578.7232,416941.88,416752.652,416742.1016,418294.7764,420168.2828,422847.4959,424756.7278,425911.88,427289.9128,427861.9592,428446.6844,429355.0394,430058.1895,431026.1633,434003.9922,434598.9098,437852.3501,440498.0221,444972.2296,447088.0264,449525.9962,451032.126,452015.7781,452941.4465,453919.6091,454907.0036,458157.7068,461357.6876,464440.3024,468784.1469,471001.4942,471676.4284,472131.6086,472655.4898,473735.4714,474633.1223,475258.6322,475372.1685,475828.5533,477059.6415,478974.4278,480884.53,482303.0839,482003.3819,482035.6277,481013.9888,479385.1124,478365.5302,477966.9483,478969.9043,480424.7536,482299.6162,484636.9135,487735.8719,488397.7198,489033.4264,492631.3595,495776.5492,501767.0778,507537.2167,512244.1466,517372.988,520791.8238,526046.2815,531461.7486,537617.4941,546085.5717,555673.3333,562477.1126,567832.6982,571446.3476,573099.1837,575351.0207,577891.6982,582902.1172,588521.0569,598696.2684,607668.4798,615457.3798,619722.3105,621307.8949
394931,"Ogden, UT",211069.4411,212413.2542,212920.7243,213363.6445,213705.6141,214497.9859,213901.4531,214635.6129,213477.2574,214646.5219,214798.4962,216182.0026,216104.1638,217391.5572,218132.731,220174.1141,221263.2729,222406.5338,225458.47,227765.3994,229021.1354,229289.547,230822.637,232375.3319,233544.6099,234963.0969,237894.262,239990.1645,243059.1808,245428.93,246566.044,248939.8096,250661.9848,252788.6664,252905.885,255078.5098,255523.3032,258607.8413,261505.5613,265540.5816,269109.822,271862.8929,273362.6652,274290.7612,275521.0909,276552.4109,279277.0377,281780.8996,284581.0402,285822.8907,287712.7033,292405.9495,295869.2704,297435.0481,299208.2436,302221.244,305223.1817,307490.7296,309298.0794,309403.5794,312549.6496,315249.5393,318080.7023,318495.6543,320105.3323,321862.9957,322466.989,323667.6043,324844.172,325361.7031,328752.2956,329805.1862,332615.2224,336053.8337,339441.2933,343083.3105,345330.6002,347073.1745,351567.6461,356632.9223,362498.7676,368687.9572,371937.9142,383962.4322,386812.2139,398124.3329,406784.7166,419569.8145,436639.8643,450602.9728,463811.1926,468048.8008,476969.3698,483813.8538,489493.3257,500041.41,510075.6679,523360.5588,535027.4902,542112.4623,535803.7919,532396.3714,527101.3386
394935,"Oklahoma City, OK",134004.7096,134267.77,134999.1879,135535.6964,136375.2054,136471.0346,136649.9628,137111.1207,137354.0155,137718.9368,137638.6912,137898.2853,137946.4987,138958.6271,139735.3503,140667.1091,140833.7935,141137.9113,141393.6104,141446.5464,141281.0879,140841.7587,141153.8856,141415.2032,141765.0658,142307.9769,142950.8529,143162.8337,143880.5034,144334.1969,144580.0257,144817.2861,145152.3605,144779.3641,145330.4099,145728.5056,145285.6113,145624.7664,146147.3296,147421.2398,147927.6672,148236.8015,148475.7239,148900.5062,149436.2599,149684.6605,150125.4753,150352.295,150293.6682,149927.7738,150686.6281,150929.7945,151314.9216,151019.2328,151335.3208,151327.7513,151726.5658,152184.2234,152620.6742,153587.1529,153480.9863,154341.3088,154425.3351,154803.4815,155686.7949,157055.1815,157684.6687,158432.2391,159139.8326,159566.7052,160346.0654,160547.9377,161903.4611,161871.751,163639.7624,164535.8216,164912.869,166050.8601,166796.9501,168220.149,169485.6069,170920.6518,172129.6533,172950.1157,174467.8955,176204.6272,177760.3997,180631.0156,184103.321,186491.998,189495.8982,191833.2541,193711.6535,196177.3441,199119.4149,202096.8926,204959.5874,207173.5915,211044.9519,214041.4226,217023.0369,218917.8424,220028.6675
394938,"Omaha, NE",149981.4798,152157.5232,154484.8845,155178.9174,155444.2561,155615.85,156102.3487,155673.2645,155414.8177,154847.7652,154297.4582,155665.2033,155535.1802,156590.088,158161.5338,159877.5883,160753.3435,161747.5574,162109.7112,161994.8258,162409.8936,162709.414,163651.9831,162972.4504,163964.5062,164297.9911,165288.9143,165920.7796,167198.1098,168118.994,168922.898,170148.6419,170236.3155,170382.3033,170359.0911,171022.3386,171195.3655,173945.5029,176575.0079,178829.4324,179244.0295,180276.7272,180875.8152,180760.7846,181852.3319,183126.6924,183851.2005,184638.3316,185165.9511,186752.5184,188223.263,189798.755,191252.7245,191809.0168,191939.9713,192744.1817,192405.4692,193016.8169,194241.0625,195159.3125,195250.1668,195853.9586,197682.1227,198318.2456,199350.9697,200699.6913,202048.5749,202893.6174,203237.9624,203397.2383,204901.9993,205438.1997,207044.0436,208734.9252,209860.9843,210713.7128,209993.4507,211633.143,213222.6333,214985.9193,217240.9912,220254.219,220943.9416,222484.6485,225663.4779,230081.3451,234053.9107,236815.8031,242144.9463,244666.3475,246299.4237,247273.9055,247932.1999,248837.1241,251221.509,255460.0433,259185.4036,263734.9812,266686.4457,271420.8553,273934.9812,273664.5213,272582.9133
394943,"Orlando, FL",171984.8629,173817.4622,175868.6128,176641.5731,176840.1666,178000.4477,178685.2366,178489.6383,178399.1897,179964.3366,180109.7143,180988.8248,181704.0262,183090.2873,182930.112,184475.8799,185935.6205,186054.759,187925.6992,190114.2833,190758.0865,192154.1225,192459.3938,195670.2551,196873.3686,198670.1097,200259.9714,200885.1829,202615.4479,204227.4499,204646.4652,206876.2248,207619.4989,209128.0542,209119.422,210260.8541,212742.3792,214744.7435,215231.1933,218846.9042,220525.016,221763.9958,223243.1727,224486.9913,226119.4018,226794.6721,228537.0303,231607.3955,229440.3008,231556.7373,234978.1931,236970.522,238952.4082,240710.0655,242292.4666,244322.5484,245686.1016,247031.5259,245798.149,248562.2239,250214.4126,250512.6584,251299.6102,251239.1064,252591.1189,253617.566,253588.9399,253797.3821,255534.0531,255185.0628,255694.8463,257697.029,258984.1726,259987.2145,262485.4218,265037.2215,265958.7888,265479.7522,266889.5216,268813.3593,269640.3404,272852.2067,274839.4294,276223.2695,279675.422,280808.8964,283869.3566,288859.9017,294801.158,303203.065,312958.2173,318666.8831,325902.9034,332764.5373,340348.8541,345609.3836,353088.4403,362946.5311,374506.3007,387306.4608,395533.92,401436.8851,403393.8229
394952,"Ventura, CA",502067.2941,502568.0064,508644.577,508832.1971,506940.7534,510680.7254,502059.7363,496736.2927,497992.3317,503112.2651,505380.9367,506662.9517,509334.3991,512991.7304,510423.3177,516255.0733,520894.3443,521592.3267,519367.2612,524177.7081,524092.3574,529799.1954,539518.7489,534775.0525,534530.1903,537650.6854,545607.2441,546822.2424,547599.3075,552450.4061,554607.8016,554394.1434,557758.0172,562740.7293,562100.2212,560912.6686,569377.2051,576347.2205,571640.2029,582771.0506,586171.9226,586306.2712,580305.0145,579839.4456,578876.3194,585805.6367,588374.4031,592476.4453,601871.2642,602534.0645,606064.2008,597888.2462,605583.8561,611519.1885,604304.3141,610720.5973,611562.3534,608928.1916,610444.4208,609383.1325,606365.7291,609511.996,611782.1125,614634.2065,615373.7822,611895.6154,608253.9936,610366.1038,611421.7662,616536.8073,614838.5196,623328.2344,624477.6435,618261.7473,622860.157,625421.7931,626850.4108,627083.1716,633077.9426,635697.9904,653174.667,657907.9745,659738.1594,671144.1366,683466.2951,681364.1887,698377.3885,709662.4982,745755.75,765906.3042,773233.3763,787925.993,789878.1951,785473.8149,798349.3842,808437.9292,822268.3367,853592.9351,867219.1868,877720.341,879014.865,868744.3911,857241.5665
394957,"Melbourne, FL",142582.1273,143562.8095,144272.9271,145853.7312,146456.1063,148332.4322,149091.2659,149684.2271,149029.7955,149638.8079,151048.5438,152895.8803,155225.1812,155026.8378,157648.4948,158694.8694,161679.8688,161835.6083,161023.1382,164303.6961,166484.972,169450.2005,169397.4767,170999.2462,173831.9922,174852.6822,177526.0447,178856.0078,178913.6109,181501.1821,183962.275,185385.6426,186796.7696,187335.0598,187544.8986,190752.7757,189812.9838,191128.1875,194232.2827,197408.8394,200799.1733,201899.2392,203135.3923,204599.5986,205852.8425,206414.7823,210723.0506,211901.8616,209869.278,208588.4961,211711.8794,213376.3583,214267.5113,212563.4173,215631.9124,217597.3066,219325.7178,218647.1992,218502.5481,222244.5567,222407.647,224567.0068,222636.4509,222347.1154,221834.363,224085.7585,224684.6009,222741.1267,222660.4125,225019.0088,225211.6404,227787.3478,229909.4654,230352.2111,233100.7686,232906.5749,231262.2935,234452.6478,235444.0947,239971.0422,242386.6957,242552.3342,245847.727,248646.5875,254049.962,256271.4009,260198.8833,265606.6044,274484.6011,281930.7634,288830.7462,294703.8247,299178.2115,306569.9082,316602.9971,320623.9767,324808.8716,333309.5587,343047.9344,355329.4208,363806.8988,365652.4022,367485.5742
394974,"Philadelphia, PA",211553.1487,211999.7639,212287.2924,212175.392,213902.2347,214333.5347,213918.5881,213427.7791,212975.5038,212765.897,212964.1524,213019.3759,212716.3237,213172.0059,214768.7275,215798.9171,216195.9358,216719.2105,216841.5139,216889.8213,216404.0963,215836.9759,215714.6937,215433.5631,215611.7076,216325.9049,216987.613,218516.5162,219751.1679,220944.6146,220771.7975,221169.7962,221127.1871,221639.2846,222105.2358,223168.3623,224107.6229,224409.6517,225931.5665,227495.8939,228646.5316,229181.7846,229224.106,229821.363,229909.9462,231029.4618,231612.9082,232317.9851,232959.9574,234744.0022,237437.343,239049.4934,239905.2517,240506.6047,240908.3761,240828.6485,241292.9048,241404.9064,242407.2198,243162.9134,243677.2797,244257.6791,246738.2694,247466.791,248545.9554,248948.8278,249361.7133,249477.09,249123.517,249227.6635,249759.8572,250922.9761,251359.5503,252403.599,253381.2458,256471.8508,257384.3483,258987.709,261891.5652,264827.2779,267342.4468,271696.2345,274209.4466,277555.9513,280650.9253,283032.1468,287532.073,292445.6258,298646.2836,303818.9286,306472.3504,308652.2801,310461.3523,311789.7537,314277.2646,316023.0405,318380.7995,321217.2754,326621.6562,331651.9189,337285.2864,339009.1613,339731.4914
394976,"Phoenix, AZ",201308.4687,201091.599,199890.2303,200301.192,200939.2966,201672.7858,200474.1081,200885.1503,199681.312,200994.7961,203935.7281,204177.6842,203223.851,205718.7328,209888.5546,209978.846,212264.5549,213551.4037,215421.6964,216547.2722,218333.9832,217608.1017,218445.8597,220317.1487,223563.6524,223331.4264,224006.9983,226899.4592,227155.6371,228213.1314,227845.4965,229201.1206,230704.6191,232525.3647,234034.7385,233418.1103,235282.6389,238002.9007,238731.4612,240012.1949,241997.3964,243562.6906,245760.9614,245000.4765,247123.4452,248962.1099,249201.4344,249853.7406,253667.1779,255883.4192,256726.2623,259731.6413,261348.9058,261764.027,263870.6572,265071.5366,265816.2045,266398.9042,266886.4502,267829.9079,269820.5743,270719.4095,272227.2454,272919.4131,274496.6269,276292.5923,277820.7769,280664.7057,280965.5681,282225.7577,284411.5601,286430.464,287991.0238,290621.9026,295393.4712,301001.1038,299921.0194,301832.8282,307540.1209,313257.9857,317261.2301,322306.7015,327813.4652,333963.2339,343897.2345,346404.3174,360256.9474,363364.3194,382121.737,394998.6088,403701.4332,413692.4455,419018.0667,425448.8855,429954.4017,436059.918,443490.326,457945.4736,466043.1051,479109.6256,484849.6352,484452.8768,470799.9263
